"file_path","line","identifier","title_or_described_meaning","originating_repository","affected_repositories","owner","status","severity","blocking_relationships","resolution_criteria","evidence_or_receipts","use_state","record_scope","classification","genuinely_cross_repository","source_excerpt"
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-05-BUDGET-CANCELLATION-AMENDMENTS-AND-SUPERSESSION.md","22","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are feature shards F05, F07, F08 and F12; authority/lifecycle/failure/compatibility registries; budget, cancellation, amendment, supersession and selective-invalidation schemas/examples; lifecycle/resilience/Format 02 cases; TS-DLG-01 through TS-DLG-04; and Stage 1 XRI-005, XRI-006, XRI-010, XRI-011 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-06-RESULT-ACKNOWLEDGEMENT-AND-POST-COMPLETION-GOVERNANCE.md","22","XRI-004","Production acceptance versus consumption authorization ownership","03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL;02_VISUAL_ASSET_EDITOR;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","blocking","D006; FR-042; schema freeze","VAE result asserts production acceptance only; downstream authorization comes from Content Harness acknowledgement","RC4 result/acknowledgement contracts and final convergence authority evidence","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are feature shards F06 and F13; result, acknowledgement, invalidation, revocation and replacement schemas/examples; authority/lifecycle/failure registries; Format 02 result/replacement scenarios; TS-DLG-01 through TS-DLG-05; and Stage 1 XRI-004, XRI-006, XRI-010, XRI-014 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-06-RESULT-ACKNOWLEDGEMENT-AND-POST-COMPLETION-GOVERNANCE.md","22","XRI-006","Closed public contract objects and enforceable nested ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","blocking","contract-family validation","Close public objects or govern versioned extensions with owners and compatibility rules","RC4 closed.schemas capability; validator suite; convergence report","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are feature shards F06 and F13; result, acknowledgement, invalidation, revocation and replacement schemas/examples; authority/lifecycle/failure registries; Format 02 result/replacement scenarios; TS-DLG-01 through TS-DLG-05; and Stage 1 XRI-004, XRI-006, XRI-010, XRI-014 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-06-RESULT-ACKNOWLEDGEMENT-AND-POST-COMPLETION-GOVERNANCE.md","22","XRI-010","Exact demand identity propagation","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","blocking","staleness; audit; replay correctness","Carry exact demand ID, version and hash references across related messages","RC4 schemas/validators; Builder and VAE mappings; lifecycle conformance","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are feature shards F06 and F13; result, acknowledgement, invalidation, revocation and replacement schemas/examples; authority/lifecycle/failure registries; Format 02 result/replacement scenarios; TS-DLG-01 through TS-DLG-05; and Stage 1 XRI-004, XRI-006, XRI-010, XRI-014 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-06-RESULT-ACKNOWLEDGEMENT-AND-POST-COMPLETION-GOVERNANCE.md","22","XRI-014","Harness Control Tower projection contract availability","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","01_ATOMIC_HARNESS_BUILDER","open","high","GATE-08; Control Tower integration","Publish the governed read-model/event boundary and additive Delegation projection contract","Builder Control Tower planning exists; executable cross-product projection evidence remains unavailable","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are feature shards F06 and F13; result, acknowledgement, invalidation, revocation and replacement schemas/examples; authority/lifecycle/failure registries; Format 02 result/replacement scenarios; TS-DLG-01 through TS-DLG-05; and Stage 1 XRI-004, XRI-006, XRI-010, XRI-014 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-06-RESULT-ACKNOWLEDGEMENT-AND-POST-COMPLETION-GOVERNANCE.md","22","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are feature shards F06 and F13; result, acknowledgement, invalidation, revocation and replacement schemas/examples; authority/lifecycle/failure registries; Format 02 result/replacement scenarios; TS-DLG-01 through TS-DLG-05; and Stage 1 XRI-004, XRI-006, XRI-010, XRI-014 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-06-RESULT-ACKNOWLEDGEMENT-AND-POST-COMPLETION-GOVERNANCE.md","192","XRI-014","Harness Control Tower projection contract availability","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","01_ATOMIC_HARNESS_BUILDER","open","high","GATE-08; Control Tower integration","Publish the governed read-model/event boundary and additive Delegation projection contract","Builder Control Tower planning exists; executable cross-product projection evidence remains unavailable","historical_design_reference","program-level","PROGRAM_XRI","true","7. Verify Control Tower integration and published-use owner under XRI-014."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-07-DELEGATION-SETS-AND-MULTI-ASSET-COORDINATION.md","22","XRI-006","Closed public contract objects and enforceable nested ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","blocking","contract-family validation","Close public objects or govern versioned extensions with owners and compatibility rules","RC4 closed.schemas capability; validator suite; convergence report","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F10-delegation-sets.md`, delegation-set schema/example, authority/lifecycle/compatibility registries, Format 02 set fixture/scenarios, TS-DLG-01 through TS-DLG-06 and XRI-006, XRI-010 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-07-DELEGATION-SETS-AND-MULTI-ASSET-COORDINATION.md","22","XRI-010","Exact demand identity propagation","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","blocking","staleness; audit; replay correctness","Carry exact demand ID, version and hash references across related messages","RC4 schemas/validators; Builder and VAE mappings; lifecycle conformance","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F10-delegation-sets.md`, delegation-set schema/example, authority/lifecycle/compatibility registries, Format 02 set fixture/scenarios, TS-DLG-01 through TS-DLG-06 and XRI-006, XRI-010 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-07-DELEGATION-SETS-AND-MULTI-ASSET-COORDINATION.md","22","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F10-delegation-sets.md`, delegation-set schema/example, authority/lifecycle/compatibility registries, Format 02 set fixture/scenarios, TS-DLG-01 through TS-DLG-06 and XRI-006, XRI-010 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-08-AUDIT-OBSERVABILITY-AND-CONTROL-TOWER-PROJECTIONS.md","22","XRI-014","Harness Control Tower projection contract availability","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","01_ATOMIC_HARNESS_BUILDER","open","high","GATE-08; Control Tower integration","Publish the governed read-model/event boundary and additive Delegation projection contract","Builder Control Tower planning exists; executable cross-product projection evidence remains unavailable","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F15-observability-conformance.md`, `governance/PROTOCOL_SLO_TARGETS.yaml`, `governance/SUCCESS_METRICS.yaml`, audit schema/example, expected Format 02 Control Tower projection, architecture preservation rule PRES-012, TS-DLG-01 through TS-DLG-07 and XRI-014, XRI-015 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-08-AUDIT-OBSERVABILITY-AND-CONTROL-TOWER-PROJECTIONS.md","22","XRI-015","Cross-repository trust roots and signing lifecycle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","high","integrity proof; production publication","Approve principal IDs, trust roots, credential lifecycle, signing profile and incident routing","RC4 remains local unsigned; production trust decision open","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F15-observability-conformance.md`, `governance/PROTOCOL_SLO_TARGETS.yaml`, `governance/SUCCESS_METRICS.yaml`, audit schema/example, expected Format 02 Control Tower projection, architecture preservation rule PRES-012, TS-DLG-01 through TS-DLG-07 and XRI-014, XRI-015 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-08-AUDIT-OBSERVABILITY-AND-CONTROL-TOWER-PROJECTIONS.md","22","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","historical_design_reference","program-level","PROGRAM_XRI","true","Normative inputs are `prd/05-features/F15-observability-conformance.md`, `governance/PROTOCOL_SLO_TARGETS.yaml`, `governance/SUCCESS_METRICS.yaml`, audit schema/example, expected Format 02 Control Tower projection, architecture preservation rule PRES-012, TS-DLG-01 through TS-DLG-07 and XRI-014, XRI-015 and XRI-017."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-08-AUDIT-OBSERVABILITY-AND-CONTROL-TOWER-PROJECTIONS.md","188","XRI-014","Harness Control Tower projection contract availability","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","01_ATOMIC_HARNESS_BUILDER","open","high","GATE-08; Control Tower integration","Publish the governed read-model/event boundary and additive Delegation projection contract","Builder Control Tower planning exists; executable cross-product projection evidence remains unavailable","historical_design_reference","program-level","PROGRAM_XRI","true","6. Integrate the actual Harness Control Tower contract under XRI-014."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-10-FORMAT02-REFERENCE-INTEGRATION.md","62","XRI-013","Pinned Format 02 product releases and executable adapters","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","Format 02 integration certification","Pin exact product releases, builds and executable adapter artifacts","Delegation readiness and VAE real Format 02 proof remain incomplete","historical_design_reference","program-level","PROGRAM_XRI","true","The current local manifests are PRD fixtures, unsigned and not bound to accessible builds. `VAE-PROD` identity must be normalized and every manifest updated for the split validation/admission receipts and corrected result authority. XRI-002, XRI-013 through XRI-017 remain blocking until real bindings are supplied."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-10-FORMAT02-REFERENCE-INTEGRATION.md","62","XRI-014","Harness Control Tower projection contract availability","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","01_ATOMIC_HARNESS_BUILDER","open","high","GATE-08; Control Tower integration","Publish the governed read-model/event boundary and additive Delegation projection contract","Builder Control Tower planning exists; executable cross-product projection evidence remains unavailable","historical_design_reference","program-level","PROGRAM_XRI","true","The current local manifests are PRD fixtures, unsigned and not bound to accessible builds. `VAE-PROD` identity must be normalized and every manifest updated for the split validation/admission receipts and corrected result authority. XRI-002, XRI-013 through XRI-017 remain blocking until real bindings are supplied."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-10-FORMAT02-REFERENCE-INTEGRATION.md","62","XRI-015","Cross-repository trust roots and signing lifecycle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","high","integrity proof; production publication","Approve principal IDs, trust roots, credential lifecycle, signing profile and incident routing","RC4 remains local unsigned; production trust decision open","historical_design_reference","program-level","PROGRAM_XRI","true","The current local manifests are PRD fixtures, unsigned and not bound to accessible builds. `VAE-PROD` identity must be normalized and every manifest updated for the split validation/admission receipts and corrected result authority. XRI-002, XRI-013 through XRI-017 remain blocking until real bindings are supplied."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-10-FORMAT02-REFERENCE-INTEGRATION.md","62","XRI-016","Transport-neutral product port and delivery contract","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","open","medium","FR-007; integration architecture","Define product ports, delivery metadata, acknowledgements and transport conformance fixtures","Delegation readiness lists transport and consumer-dedupe evidence as open","historical_design_reference","program-level","PROGRAM_XRI","true","The current local manifests are PRD fixtures, unsigned and not bound to accessible builds. `VAE-PROD` identity must be normalized and every manifest updated for the split validation/admission receipts and corrected result authority. XRI-002, XRI-013 through XRI-017 remain blocking until real bindings are supplied."
"03_DELEGATION_PROTOCOL/docs/tech-specs/TS-DLG-10-FORMAT02-REFERENCE-INTEGRATION.md","62","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","historical_design_reference","program-level","PROGRAM_XRI","true","The current local manifests are PRD fixtures, unsigned and not bound to accessible builds. `VAE-PROD` identity must be normalized and every manifest updated for the split validation/admission receipts and corrected result authority. XRI-002, XRI-013 through XRI-017 remain blocking until real bindings are supplied."
"03_DELEGATION_PROTOCOL/PROGRAM_STATUS_EXPORT.yaml","119","XRI-013","Pinned Format 02 product releases and executable adapters","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","Format 02 integration certification","Pin exact product releases, builds and executable adapter artifacts","Delegation readiness and VAE real Format 02 proof remain incomplete","active_status_or_release_preparation_reference","program-level","PROGRAM_XRI","true","- XRI-013_pinned_Format02_product_releases"
"03_DELEGATION_PROTOCOL/PROGRAM_STATUS_EXPORT.yaml","120","XRI-014","Harness Control Tower projection contract availability","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","01_ATOMIC_HARNESS_BUILDER","open","high","GATE-08; Control Tower integration","Publish the governed read-model/event boundary and additive Delegation projection contract","Builder Control Tower planning exists; executable cross-product projection evidence remains unavailable","active_status_or_release_preparation_reference","program-level","PROGRAM_XRI","true","- XRI-014_Control_Tower_contract_and_integration"
"03_DELEGATION_PROTOCOL/PROGRAM_STATUS_EXPORT.yaml","121","XRI-015","Cross-repository trust roots and signing lifecycle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","high","integrity proof; production publication","Approve principal IDs, trust roots, credential lifecycle, signing profile and incident routing","RC4 remains local unsigned; production trust decision open","active_status_or_release_preparation_reference","program-level","PROGRAM_XRI","true","- XRI-015_trust_roots_and_key_lifecycle"
"03_DELEGATION_PROTOCOL/PROGRAM_STATUS_EXPORT.yaml","122","XRI-016","Transport-neutral product port and delivery contract","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","open","medium","FR-007; integration architecture","Define product ports, delivery metadata, acknowledgements and transport conformance fixtures","Delegation readiness lists transport and consumer-dedupe evidence as open","active_status_or_release_preparation_reference","program-level","PROGRAM_XRI","true","- XRI-016_transport_ports_and_consumer_dedupe"
"03_DELEGATION_PROTOCOL/PROGRAM_STATUS_EXPORT.yaml","123","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","active_status_or_release_preparation_reference","program-level","PROGRAM_XRI","true","- XRI-017_durable_state_audit_outbox_recovery_and_retention"
"03_DELEGATION_PROTOCOL/validation/rc3-release-rehearsal-019f5ff4/COMPATIBILITY_MANIFEST.yaml","31","XRI-013","Pinned Format 02 product releases and executable adapters","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","Format 02 integration certification","Pin exact product releases, builds and executable adapter artifacts","Delegation readiness and VAE real Format 02 proof remain incomplete","historical_validation_snapshot","program-level","PROGRAM_XRI","true","- XRI-013"
"03_DELEGATION_PROTOCOL/validation/rc3-release-rehearsal-019f5ff4/COMPATIBILITY_MANIFEST.yaml","32","XRI-014","Harness Control Tower projection contract availability","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","01_ATOMIC_HARNESS_BUILDER","open","high","GATE-08; Control Tower integration","Publish the governed read-model/event boundary and additive Delegation projection contract","Builder Control Tower planning exists; executable cross-product projection evidence remains unavailable","historical_validation_snapshot","program-level","PROGRAM_XRI","true","- XRI-014"
"03_DELEGATION_PROTOCOL/validation/rc3-release-rehearsal-019f5ff4/COMPATIBILITY_MANIFEST.yaml","33","XRI-015","Cross-repository trust roots and signing lifecycle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","high","integrity proof; production publication","Approve principal IDs, trust roots, credential lifecycle, signing profile and incident routing","RC4 remains local unsigned; production trust decision open","historical_validation_snapshot","program-level","PROGRAM_XRI","true","- XRI-015"
"03_DELEGATION_PROTOCOL/validation/rc3-release-rehearsal-019f5ff4/COMPATIBILITY_MANIFEST.yaml","34","XRI-016","Transport-neutral product port and delivery contract","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","open","medium","FR-007; integration architecture","Define product ports, delivery metadata, acknowledgements and transport conformance fixtures","Delegation readiness lists transport and consumer-dedupe evidence as open","historical_validation_snapshot","program-level","PROGRAM_XRI","true","- XRI-016"
"03_DELEGATION_PROTOCOL/validation/rc3-release-rehearsal-019f5ff4/COMPATIBILITY_MANIFEST.yaml","35","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","historical_validation_snapshot","program-level","PROGRAM_XRI","true","- XRI-017"
"03_DELEGATION_PROTOCOL/validation/rc4-release-rehearsal-019f5ff4/COMPATIBILITY_MANIFEST.yaml","31","XRI-013","Pinned Format 02 product releases and executable adapters","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","Format 02 integration certification","Pin exact product releases, builds and executable adapter artifacts","Delegation readiness and VAE real Format 02 proof remain incomplete","active_current_validation_snapshot","program-level","PROGRAM_XRI","true","- XRI-013"
"03_DELEGATION_PROTOCOL/validation/rc4-release-rehearsal-019f5ff4/COMPATIBILITY_MANIFEST.yaml","32","XRI-014","Harness Control Tower projection contract availability","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","01_ATOMIC_HARNESS_BUILDER","open","high","GATE-08; Control Tower integration","Publish the governed read-model/event boundary and additive Delegation projection contract","Builder Control Tower planning exists; executable cross-product projection evidence remains unavailable","active_current_validation_snapshot","program-level","PROGRAM_XRI","true","- XRI-014"
"03_DELEGATION_PROTOCOL/validation/rc4-release-rehearsal-019f5ff4/COMPATIBILITY_MANIFEST.yaml","33","XRI-015","Cross-repository trust roots and signing lifecycle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","high","integrity proof; production publication","Approve principal IDs, trust roots, credential lifecycle, signing profile and incident routing","RC4 remains local unsigned; production trust decision open","active_current_validation_snapshot","program-level","PROGRAM_XRI","true","- XRI-015"
"03_DELEGATION_PROTOCOL/validation/rc4-release-rehearsal-019f5ff4/COMPATIBILITY_MANIFEST.yaml","34","XRI-016","Transport-neutral product port and delivery contract","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","open","medium","FR-007; integration architecture","Define product ports, delivery metadata, acknowledgements and transport conformance fixtures","Delegation readiness lists transport and consumer-dedupe evidence as open","active_current_validation_snapshot","program-level","PROGRAM_XRI","true","- XRI-016"
"03_DELEGATION_PROTOCOL/validation/rc4-release-rehearsal-019f5ff4/COMPATIBILITY_MANIFEST.yaml","35","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","active_current_validation_snapshot","program-level","PROGRAM_XRI","true","- XRI-017"
"CMF_PROGRAM_CONTROL/02_CROSS_REPO_CONTRACTS/delegation-contracts/1.0.0-rc.2/COMPATIBILITY_MANIFEST.yaml","23","XRI-013","Pinned Format 02 product releases and executable adapters","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","Format 02 integration certification","Pin exact product releases, builds and executable adapter artifacts","Delegation readiness and VAE real Format 02 proof remain incomplete","historical_release_snapshot","program-level","PROGRAM_XRI","true","- XRI-013"
"CMF_PROGRAM_CONTROL/02_CROSS_REPO_CONTRACTS/delegation-contracts/1.0.0-rc.2/COMPATIBILITY_MANIFEST.yaml","24","XRI-014","Harness Control Tower projection contract availability","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","01_ATOMIC_HARNESS_BUILDER","open","high","GATE-08; Control Tower integration","Publish the governed read-model/event boundary and additive Delegation projection contract","Builder Control Tower planning exists; executable cross-product projection evidence remains unavailable","historical_release_snapshot","program-level","PROGRAM_XRI","true","- XRI-014"
"CMF_PROGRAM_CONTROL/02_CROSS_REPO_CONTRACTS/delegation-contracts/1.0.0-rc.2/COMPATIBILITY_MANIFEST.yaml","25","XRI-015","Cross-repository trust roots and signing lifecycle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","high","integrity proof; production publication","Approve principal IDs, trust roots, credential lifecycle, signing profile and incident routing","RC4 remains local unsigned; production trust decision open","historical_release_snapshot","program-level","PROGRAM_XRI","true","- XRI-015"
"CMF_PROGRAM_CONTROL/02_CROSS_REPO_CONTRACTS/delegation-contracts/1.0.0-rc.2/COMPATIBILITY_MANIFEST.yaml","26","XRI-016","Transport-neutral product port and delivery contract","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","open","medium","FR-007; integration architecture","Define product ports, delivery metadata, acknowledgements and transport conformance fixtures","Delegation readiness lists transport and consumer-dedupe evidence as open","historical_release_snapshot","program-level","PROGRAM_XRI","true","- XRI-016"
"CMF_PROGRAM_CONTROL/02_CROSS_REPO_CONTRACTS/delegation-contracts/1.0.0-rc.2/COMPATIBILITY_MANIFEST.yaml","27","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","historical_release_snapshot","program-level","PROGRAM_XRI","true","- XRI-017"
