record_type,id,title,parent,status,requirement_decision_or_gate,applicability,code_evidence,test_evidence,prd_or_schema_evidence,verified_gap,verdict,verdict_blocker
functional_requirement,FR-164,Run regression suites at every migration increment,"F16 Controlled V2.1 Migration, Compatibility, and Release Governance",draft_for_review,"Each increment must add failing tests or benchmark cases for the intended delta, implement the minimum correction, and rerun V2.1 compatibility plus reference-harness suites.",applicable,"src/cmf_harness_spec_builder/{cli.py:270-283,legacy_format01.py:44-103,saturation.py:72-148}",tests/test_spec_builder_v2.py:379-397,prd/05-features/F16-v2-migration-release.md,"F16: Upgrade re-runs saturation and legacy donor detection; there is no source-to-IR migration, schema migration, dual compilation, equivalence report, deprecation ledger, rollback, or migration test suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-165,Define compatibility and alias policy,"F16 Controlled V2.1 Migration, Compatibility, and Release Governance",draft_for_review,"The Architecture must define which V2.1 CLI commands, configuration fields, artifact names, and status values remain supported, aliased, migrated, or rejected.",applicable,"src/cmf_harness_spec_builder/{cli.py:270-283,legacy_format01.py:44-103,saturation.py:72-148}",tests/test_spec_builder_v2.py:379-397,prd/05-features/F16-v2-migration-release.md,"F16: Upgrade re-runs saturation and legacy donor detection; there is no source-to-IR migration, schema migration, dual compilation, equivalence report, deprecation ledger, rollback, or migration test suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-166,Generate migration and deprecation receipts,"F16 Controlled V2.1 Migration, Compatibility, and Release Governance",draft_for_review,"Every migrated run, artifact, schema, skill, or configuration must record source version, target version, transformations, warnings, losses, and validation results.",applicable,"src/cmf_harness_spec_builder/{cli.py:270-283,legacy_format01.py:44-103,saturation.py:72-148}",tests/test_spec_builder_v2.py:379-397,prd/05-features/F16-v2-migration-release.md,"F16: Upgrade re-runs saturation and legacy donor detection; there is no source-to-IR migration, schema migration, dual compilation, equivalence report, deprecation ledger, rollback, or migration test suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-167,Prove Release 1 through one complete reference path,"F16 Controlled V2.1 Migration, Compatibility, and Release Governance",draft_for_review,"Release 1 must implement the complete Builder spine and use it to specify, implement, evaluate, repair, and certify one Atomic Content Harness vertical slice.",applicable,"src/cmf_harness_spec_builder/{cli.py:270-283,legacy_format01.py:44-103,saturation.py:72-148}",tests/test_spec_builder_v2.py:379-397,prd/05-features/F16-v2-migration-release.md,"F16: Upgrade re-runs saturation and legacy donor detection; there is no source-to-IR migration, schema migration, dual compilation, equivalence report, deprecation ledger, rollback, or migration test suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-168,Limit certification of unproven categories and targets,"F16 Controlled V2.1 Migration, Compatibility, and Release Governance",draft_for_review,"Release 1 may include structural profiles for other categories, Visual Asset Editor, and Delegation Contract, but must mark them uncertified until their required benchmarks and transfer gates pass.",applicable,"src/cmf_harness_spec_builder/{cli.py:270-283,legacy_format01.py:44-103,saturation.py:72-148}",tests/test_spec_builder_v2.py:379-397,prd/05-features/F16-v2-migration-release.md,"F16: Upgrade re-runs saturation and legacy donor detection; there is no source-to-IR migration, schema migration, dual compilation, equivalence report, deprecation ledger, rollback, or migration test suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-169,Require portfolio evidence for general Builder certification,"F16 Controlled V2.1 Migration, Compatibility, and Release Governance",draft_for_review,"The Builder may claim general production readiness only after successful transfer across materially different atomic harnesses, all four category constitutions, the Visual Asset Editor, and the Delegation Contract according to their target gates.",applicable,"src/cmf_harness_spec_builder/{cli.py:270-283,legacy_format01.py:44-103,saturation.py:72-148}",tests/test_spec_builder_v2.py:379-397,prd/05-features/F16-v2-migration-release.md,"F16: Upgrade re-runs saturation and legacy donor detection; there is no source-to-IR migration, schema migration, dual compilation, equivalence report, deprecation ledger, rollback, or migration test suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-170,Maintain three versioned target profiles,F17 Three Explicit Compilation Target Profiles,draft_for_review,"The Builder must register Atomic Content Harness, Visual Asset Editor, and Content↔Asset Delegation Contract as explicit versioned compilation targets sharing only proven control-plane and IR abstractions.",applicable,"src/cmf_harness_spec_builder/module_registry.py:12-108; openspec/schemas/{cmf-atomic-content-harness-spec-v2.1,cmf-atomic-vae-spec-v1,cmf-atomic-delegation-spec-v1}/","tests/test_spec_builder_v2.py:452-478,604-622",prd/05-features/F17-three-compilation-targets.md,"F17: All three named modules compile against separate OpenSpec trees, but they do not compile from one canonical Harness IR and have no cross-target compatibility or target-local IR conformance suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-171,Compile the Atomic Content Harness profile,F17 Three Explicit Compilation Target Profiles,draft_for_review,"The content profile must cover evidence and specimens, Visual Syntax First, atomicity, Activative semantics, category and format profiles, sequencing, assets, runtime, JIT skills, evaluation, repair, and content-harness authorization.",applicable,"src/cmf_harness_spec_builder/module_registry.py:12-108; openspec/schemas/{cmf-atomic-content-harness-spec-v2.1,cmf-atomic-vae-spec-v1,cmf-atomic-delegation-spec-v1}/","tests/test_spec_builder_v2.py:452-478,604-622",prd/05-features/F17-three-compilation-targets.md,"F17: All three named modules compile against separate OpenSpec trees, but they do not compile from one canonical Harness IR and have no cross-target compatibility or target-local IR conformance suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-172,Compile the Visual Asset Editor profile,F17 Three Explicit Compilation Target Profiles,draft_for_review,"The asset-editor profile must cover asset taxonomy, demand-contract intake, semantic non-mutation, source and rights provenance, research and provider routing, transformation authority, quality, versions, receipts, repair, and editor authorization.",applicable,"src/cmf_harness_spec_builder/module_registry.py:12-108; openspec/schemas/{cmf-atomic-content-harness-spec-v2.1,cmf-atomic-vae-spec-v1,cmf-atomic-delegation-spec-v1}/","tests/test_spec_builder_v2.py:452-478,604-622",prd/05-features/F17-three-compilation-targets.md,"F17: All three named modules compile against separate OpenSpec trees, but they do not compile from one canonical Harness IR and have no cross-target compatibility or target-local IR conformance suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-173,Compile the Delegation Contract profile,F17 Three Explicit Compilation Target Profiles,draft_for_review,"The delegation profile must cover request and response ABI, ownership boundaries, compatibility, idempotency, timeouts, retries, partial results, errors, provenance, reconciliation, version negotiation, and certification between one content harness and one asset editor.",applicable,"src/cmf_harness_spec_builder/module_registry.py:12-108; openspec/schemas/{cmf-atomic-content-harness-spec-v2.1,cmf-atomic-vae-spec-v1,cmf-atomic-delegation-spec-v1}/","tests/test_spec_builder_v2.py:452-478,604-622",prd/05-features/F17-three-compilation-targets.md,"F17: All three named modules compile against separate OpenSpec trees, but they do not compile from one canonical Harness IR and have no cross-target compatibility or target-local IR conformance suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-174,Use target-specific source profiles,F17 Three Explicit Compilation Target Profiles,draft_for_review,"Each compilation target must declare its own required repositories, contracts, examples, prior implementations, doctrine, and target folder expectations.",applicable,"src/cmf_harness_spec_builder/module_registry.py:12-108; openspec/schemas/{cmf-atomic-content-harness-spec-v2.1,cmf-atomic-vae-spec-v1,cmf-atomic-delegation-spec-v1}/","tests/test_spec_builder_v2.py:452-478,604-622",prd/05-features/F17-three-compilation-targets.md,"F17: All three named modules compile against separate OpenSpec trees, but they do not compile from one canonical Harness IR and have no cross-target compatibility or target-local IR conformance suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-175,Use target-specific Harness IR profiles,F17 Three Explicit Compilation Target Profiles,draft_for_review,"The canonical Harness IR must provide a shared governance spine plus typed target-local sections and validation rules for content, editor, and delegation products.",applicable,"src/cmf_harness_spec_builder/module_registry.py:12-108; openspec/schemas/{cmf-atomic-content-harness-spec-v2.1,cmf-atomic-vae-spec-v1,cmf-atomic-delegation-spec-v1}/","tests/test_spec_builder_v2.py:452-478,604-622",prd/05-features/F17-three-compilation-targets.md,"F17: All three named modules compile against separate OpenSpec trees, but they do not compile from one canonical Harness IR and have no cross-target compatibility or target-local IR conformance suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-176,Use target-specific Genesis decision graphs,F17 Three Explicit Compilation Target Profiles,draft_for_review,"Each target must define the constitutional decisions, dependencies, evidence, ratification owners, and cascade-lock conditions appropriate to its authority and product promise.",applicable,"src/cmf_harness_spec_builder/module_registry.py:12-108; openspec/schemas/{cmf-atomic-content-harness-spec-v2.1,cmf-atomic-vae-spec-v1,cmf-atomic-delegation-spec-v1}/","tests/test_spec_builder_v2.py:452-478,604-622",prd/05-features/F17-three-compilation-targets.md,"F17: All three named modules compile against separate OpenSpec trees, but they do not compile from one canonical Harness IR and have no cross-target compatibility or target-local IR conformance suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-177,Compile target-specific artifact sets,F17 Three Explicit Compilation Target Profiles,draft_for_review,"Each target profile must declare its required specifications, contracts, skills, graphs, tests, benchmarks, observability views, Development Capsule contents, and readiness receipts.",applicable,"src/cmf_harness_spec_builder/module_registry.py:12-108; openspec/schemas/{cmf-atomic-content-harness-spec-v2.1,cmf-atomic-vae-spec-v1,cmf-atomic-delegation-spec-v1}/","tests/test_spec_builder_v2.py:452-478,604-622",prd/05-features/F17-three-compilation-targets.md,"F17: All three named modules compile against separate OpenSpec trees, but they do not compile from one canonical Harness IR and have no cross-target compatibility or target-local IR conformance suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-178,Apply target-specific evaluation and authorization gates,F17 Three Explicit Compilation Target Profiles,draft_for_review,"The score dimensions, hard blockers, skill maturity, benchmark corpus, repair routes, and implementation authorization criteria must be profile-specific while preserving shared evidence and integrity gates.",applicable,"src/cmf_harness_spec_builder/module_registry.py:12-108; openspec/schemas/{cmf-atomic-content-harness-spec-v2.1,cmf-atomic-vae-spec-v1,cmf-atomic-delegation-spec-v1}/","tests/test_spec_builder_v2.py:452-478,604-622",prd/05-features/F17-three-compilation-targets.md,"F17: All three named modules compile against separate OpenSpec trees, but they do not compile from one canonical Harness IR and have no cross-target compatibility or target-local IR conformance suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-179,Prevent universal-profile flattening,F17 Three Explicit Compilation Target Profiles,draft_for_review,The Builder must reject attempts to model all three targets as one generic agent schema whose meaning depends on optional fields and prose conventions.,applicable,"src/cmf_harness_spec_builder/module_registry.py:12-108; openspec/schemas/{cmf-atomic-content-harness-spec-v2.1,cmf-atomic-vae-spec-v1,cmf-atomic-delegation-spec-v1}/","tests/test_spec_builder_v2.py:452-478,604-622",prd/05-features/F17-three-compilation-targets.md,"F17: All three named modules compile against separate OpenSpec trees, but they do not compile from one canonical Harness IR and have no cross-target compatibility or target-local IR conformance suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-180,Validate cross-target compatibility,F17 Three Explicit Compilation Target Profiles,draft_for_review,"Where products interact, the Builder must validate content demand contracts, editor response contracts, delegation versions, ownership, provenance, error semantics, and authorization compatibility.",applicable,"src/cmf_harness_spec_builder/module_registry.py:12-108; openspec/schemas/{cmf-atomic-content-harness-spec-v2.1,cmf-atomic-vae-spec-v1,cmf-atomic-delegation-spec-v1}/","tests/test_spec_builder_v2.py:452-478,604-622",prd/05-features/F17-three-compilation-targets.md,"F17: All three named modules compile against separate OpenSpec trees, but they do not compile from one canonical Harness IR and have no cross-target compatibility or target-local IR conformance suite.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-181,Define the canonical Builder Workflow IR,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"The Builder must represent each executable Builder workflow as a versioned Workflow IR containing profile identity, nodes, actor assignments, contracts, conditions, routes, budgets, isolation, events, retries, human gates, tests, and promotion status.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-182,Assign one explicit actor model to every node,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"Every workflow node must declare deterministic code, bounded agent program, human gate, or governed hybrid as its primary actor and must state why that actor is appropriate.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-183,"Model typed nodes, conditions, and feedback edges",F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"The Workflow IR must represent node prerequisites, entry conditions, success and failure exits, conditional routes, approved feedback loops, terminal states, and downstream invalidation.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-184,Compile workflows from approved product graphs,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"The Builder Workflow Runtime must compile its executable node graph from the governed lifecycle, target profile, capability ownership, phase, context, contract, dependency, repair, and authorization definitions rather than maintain an unrelated orchestration model.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-185,Maintain a versioned Workflow Profile Registry,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"The product must register specialized workflows for materially different work classes, initially including new harness compilation, incremental evidence refresh, V2.1 migration, skill regression, category-constitution change, benchmark regression, repair, incident hotfix, and re-certification as they become release-scoped.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-186,Route requests through an explicit Workflow Router,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"A deterministic or bounded classifier must select an eligible Workflow Profile from request type, compilation target, run state, risk, incident class, and registry policy before execution begins.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-187,Require a manual shadow workflow before production automation,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"The selected Release 1 reference path must first be executed and observed end to end with every human action, agent judgment, deterministic operation, handoff, condition, failure, cost, and artifact recorded before the workflow is promoted for automation.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-188,Separate deterministic code execution from agent execution,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"The runtime must invoke deterministic transforms, validators, linters, schema checks, graph checks, parsers, and state mutations as code-owned nodes outside the agent skill or prompt that consumes their results.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-189,Execute agent nodes through evaluated phase-local capsules,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"Every agent-owned node must run from a versioned typed model program or agent adapter using the exact approved JIT Execution Capsule, input contracts, model policy, and tool permissions for that node.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-190,Validate every node before releasing its outputs,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"A node output must pass all declared deterministic validators, semantic evaluators, authority checks, and completion criteria before its contract becomes consumable by downstream nodes.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-191,Return structured failure context only to the responsible node,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"When a validator or evaluator fails, the runtime must package the minimal complete failure evidence and route it to the root-cause owner defined by the Repair and Invalidation Graph rather than replay the entire run.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-192,Require root-cause investigation before workflow repair,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"The repair workflow must reproduce and localize a workflow failure, compare working and failing paths, state a testable root-cause hypothesis, and gather evidence before modifying the responsible node, route, skill, or contract.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-193,"Enforce bounded retries, timeouts, and circuit breakers",F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"Every retryable node and feedback edge must declare maximum attempts, backoff or scheduling policy, timeout, retryable failure classes, non-retryable failures, circuit-breaker condition, and escalation destination.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-194,Support idempotent checkpoints and resume,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"The runtime must checkpoint committed node inputs, outputs, validation receipts, side effects, selected profile, and next eligible nodes so interrupted workflows resume without duplicating successful work.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-195,Isolate workflow nodes and implementation tasks,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"Architecture must assign worktree, process, container, or stronger sandbox isolation to nodes and implementation stories according to tool risk, source sensitivity, concurrency, and reproducibility needs.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-196,"Apply least-privilege tool, source, secret, and network access",F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"Each sandbox or agent node must receive only the sources, tools, credentials, filesystem paths, network destinations, and write permissions declared by its node contract.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-197,Parallelize only dependency-independent work,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"The scheduler may run deterministic scans, candidate generation, evaluator repetitions, or implementation tasks in parallel only when the Workflow IR proves independence and defines concurrency, cancellation, merge, and conflict policy.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-198,Use quality-gated candidate races,F18 Builder Workflow Runtime and Agentic Execution Factory,draft_for_review,"When multiple agents or sandboxes generate competing candidates, selection must follow declared evidence, contract, quality, cost, and latency gates rather than accept the first completed candidate automatically.",applicable,".pi/skills/cmf-atomic-harness-spec-builder/{SKILL.md,steps/step-00-select-module.md..step-14-implementation-handoff.md}","No Workflow IR, router, scheduler, sandbox, retry, promotion, rollback, telemetry, or fault-injection test found in tests/.",prd/05-features/F18-builder-workflow-runtime.md,"F18: A Markdown operator workflow exists, but no typed Builder Workflow IR, executable runtime, node contracts, routing, bounded parallelism, sandboxing, telemetry, promotion, rollback, or workflow conformance suite exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
